Waf: Entering directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Waf: Leaving directory `/home/anon/tarball/ns-allinone-3.35/ns-3.35/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.568s)
9.70142 0.000472069 1608 1072
9.76249 0.0610733 1072 1340
9.82404 0.0615463 1340 1554
9.88605 0.0620174 1554 1738
9.94807 0.0620174 1738 1903
10.0096 0.0615454 1903 2053
10.0716 0.0620174 2053 2192
10.1337 0.0620174 2192 2323
10.1346 0.000944138 2323 2446
10.1957 0.0610743 2446 2563
10.1966 0.000943184 2563 2675
10.2577 0.0610743 2675 2782
10.2586 0.000944138 2782 2885
10.3197 0.0610733 2885 2984
10.3206 0.000944138 2984 3080
10.3812 0.0606012 3080 3173
10.3822 0.000944138 3173 3263
10.4428 0.0606012 3263 3351
10.4437 0.000944138 3351 3436
10.4447 0.000944138 3436 3519
10.5048 0.0601301 3519 3600
10.5058 0.000943184 3600 3679
10.5067 0.000944138 3679 3757
10.5668 0.0601301 3757 3833
10.5678 0.000944138 3833 3907
10.5687 0.000943184 3907 3980
10.6284 0.0596581 3980 4052
10.6293 0.000944138 4052 4122
10.6303 0.000944138 4122 4191
10.6899 0.0596571 4191 4259
10.6909 0.000944138 4259 4326
10.7515 0.0606213 4326 3752
10.752 0.000472069 3752 3216
10.7524 0.000471115 3216 2680
10.7529 0.000472069 2680 2252
10.7534 0.000472069 2252 1608
10.813 0.0596581 1608 1786
10.8163 0.00330353 1786 1946
10.8779 0.0615463 1946 2093
11.002 0.124073 2093 1072
11.0635 0.0615454 1072 1340
11.1251 0.0615654 1340 1554
11.1871 0.0620174 1554 1738
11.3116 0.124545 1738 1072
11.3732 0.0615463 1072 1340
11.4347 0.0615644 1340 1554
11.4968 0.0620174 1554 1738
11.5588 0.0620174 1738 1903
11.6203 0.0615463 1903 2053
11.6819 0.0615454 2053 2192
11.7434 0.0615454 2192 2323
11.7444 0.000944138 2323 2446
11.8054 0.0610733 2446 2563
11.8064 0.000944138 2563 2675
11.8674 0.0610733 2675 2782
11.8684 0.000944138 2782 2885
11.9295 0.0610743 2885 2984
11.991 0.0615644 2984 2144
11.9915 0.000472069 2144 1608
11.992 0.000491142 1608 1072
12.0526 0.0605822 1072 1340
12.254 0.201435 1340 1554
12.4387 0.184694 1554 536
12.5002 0.0615463 536 1072
12.5002 0 1072 1340
12.5623 0.0620174 1340 1554
12.6243 0.0620174 1554 1738
12.6863 0.0620174 1738 1903
12.7478 0.0615454 1903 2053
12.8094 0.0615463 2053 2192
12.8709 0.0615454 2192 2323
12.8719 0.000944138 2323 2446
12.933 0.0610733 2446 2563
12.9339 0.000944138 2563 2675
12.995 0.0610733 2675 2782
12.9959 0.000944138 2782 2885
13.057 0.0610733 2885 2984
13.0579 0.000944138 2984 3080
13.1185 0.0606022 3080 3173
13.1195 0.000944138 3173 3263
13.1801 0.0606012 3263 3351
